dataset,root,app,workload,sample_index,metric,unit,baseline,post,ratio_post_over_baseline,bpf_stats,samples,workload_seconds,generated_at
full6_stats_off_prefix,corpus/results/x86_kvm_corpus_20260525_043133_695517,cilium/agent,cilium_endpoint_pktgen,0,workload:cilium_endpoint_pktgen_reverse:pktgen:pps,pps,713844.0,1882317.0,2.6368744431556475,False,3,30.0,2026-05-25T04:59:47.966901+00:00
full6_stats_off_prefix,corpus/results/x86_kvm_corpus_20260525_043133_695517,cilium/agent,cilium_endpoint_pktgen,1,workload:cilium_endpoint_pktgen_forward:pktgen:pps,pps,708483.0,1850616.0,2.612082435287791,False,3,30.0,2026-05-25T04:59:47.966901+00:00
full6_stats_off_prefix,corpus/results/x86_kvm_corpus_20260525_043133_695517,cilium/agent,cilium_endpoint_pktgen,1,workload:cilium_endpoint_pktgen_reverse:pktgen:pps,pps,708963.0,1879713.0,2.651355571447311,False,3,30.0,2026-05-25T04:59:47.966901+00:00
full6_stats_off_prefix,corpus/results/x86_kvm_corpus_20260525_043133_695517,cilium/agent,cilium_endpoint_pktgen,2,workload:cilium_endpoint_pktgen_forward:pktgen:pps,pps,705042.0,1894248.0,2.686716536036151,False,3,30.0,2026-05-25T04:59:47.966901+00:00
full6_stats_off_prefix,corpus/results/x86_kvm_corpus_20260525_043133_695517,cilium/agent,cilium_endpoint_pktgen,2,workload:cilium_endpoint_pktgen_reverse:pktgen:pps,pps,705515.0,1897584.0,2.689643735427312,False,3,30.0,2026-05-25T04:59:47.966901+00:00
tetragon_postfix_smoke_stats_on,corpus/results/x86_kvm_corpus_20260526_024856_120489,tetragon/observer,stress_ng_tetragon_policy_hot,0,workload:stress:eventfd:ops_s,ops/s,79198.93,155695.52,1.9658790844775302,True,1,5.0,2026-05-26T02:50:25.397754+00:00
tetragon_postfix_smoke_stats_on,corpus/results/x86_kvm_corpus_20260526_024856_120489,tetragon/observer,stress_ng_tetragon_policy_hot,0,workload:stress:eventfd:ops_total_per_s,ops/s,79202.6,155702.6,1.9658773828131904,True,1,5.0,2026-05-26T02:50:25.397754+00:00
tetragon_postfix_smoke_stats_on,corpus/results/x86_kvm_corpus_20260526_024856_120489,tetragon/observer,stress_ng_tetragon_policy_hot,0,workload:stress:mmap:ops_s,ops/s,27.39,187.18,6.833880978459292,True,1,5.0,2026-05-26T02:50:25.397754+00:00
tetragon_postfix_smoke_stats_on,corpus/results/x86_kvm_corpus_20260526_024856_120489,tetragon/observer,stress_ng_tetragon_policy_hot,0,workload:stress:mmap:ops_total_per_s,ops/s,27.4,187.2255489021956,6.8330492300071395,True,1,5.0,2026-05-26T02:50:25.397754+00:00
tetragon_postfix_smoke_stats_on,corpus/results/x86_kvm_corpus_20260526_024856_120489,tetragon/observer,stress_ng_tetragon_policy_hot,0,workload:stress:sock:ops_s,ops/s,720.33,2413.3,3.3502700151319535,True,1,5.0,2026-05-26T02:50:25.397754+00:00
tetragon_postfix_smoke_stats_on,corpus/results/x86_kvm_corpus_20260526_024856_120489,tetragon/observer,stress_ng_tetragon_policy_hot,0,workload:stress:sock:ops_total_per_s,ops/s,720.6,2413.6,3.3494310296974743,True,1,5.0,2026-05-26T02:50:25.397754+00:00
tetragon_postfix_smoke_stats_on,corpus/results/x86_kvm_corpus_20260526_024856_120489,tetragon/observer,stress_ng_tetragon_policy_hot,0,workload:stress:sockfd:ops_s,ops/s,159536.27,263337.59,1.6506440196953336,True,1,5.0,2026-05-26T02:50:25.397754+00:00
tetragon_postfix_smoke_stats_on,corpus/results/x86_kvm_corpus_20260526_024856_120489,tetragon/observer,stress_ng_tetragon_policy_hot,0,workload:stress:sockfd:ops_total_per_s,ops/s,159604.2,263387.2,1.6502523116559589,True,1,5.0,2026-05-26T02:50:25.397754+00:00
tetragon_postfix_smoke_stats_on,corpus/results/x86_kvm_corpus_20260526_024856_120489,tetragon/observer,stress_ng_tetragon_policy_hot,0,workload:stress:sockpair:ops_s,ops/s,71876.34,129673.31,1.8041167649883119,True,1,5.0,2026-05-26T02:50:25.397754+00:00
tetragon_postfix_smoke_stats_on,corpus/results/x86_kvm_corpus_20260526_024856_120489,tetragon/observer,stress_ng_tetragon_policy_hot,0,workload:stress:sockpair:ops_total_per_s,ops/s,71898.02761341223,129633.53293413174,1.803019321074522,True,1,5.0,2026-05-26T02:50:25.397754+00:00
tetragon_postfix_smoke_stats_on,corpus/results/x86_kvm_corpus_20260526_024856_120489,tetragon/observer,stress_ng_tetragon_policy_hot,0,workload:stress:udp:ops_s,ops/s,206506.18,391216.64,1.894454877815279,True,1,5.0,2026-05-26T02:50:25.397754+00:00
tetragon_postfix_smoke_stats_on,corpus/results/x86_kvm_corpus_20260526_024856_120489,tetragon/observer,stress_ng_tetragon_policy_hot,0,workload:stress:udp:ops_total_per_s,ops/s,206542.0,391238.6,1.8942326500179139,True,1,5.0,2026-05-26T02:50:25.397754+00:00
bcc_postfix_smoke_stats_off,corpus/results/x86_kvm_corpus_20260526_030917_287805,bcc/set,stress_ng_bcc_hook_hot,0,workload:stress:cap:ops_s,ops/s,409458.45,414402.13,1.0120737036932563,False,1,5.0,2026-05-26T03:10:12.423191+00:00
bcc_postfix_smoke_stats_off,corpus/results/x86_kvm_corpus_20260526_030917_287805,bcc/set,stress_ng_bcc_hook_hot,0,workload:stress:cap:ops_total_per_s,ops/s,409457.2,414401.4,1.0120750105261307,False,1,5.0,2026-05-26T03:10:12.423191+00:00
bcc_postfix_smoke_stats_off,corpus/results/x86_kvm_corpus_20260526_030917_287805,bcc/set,stress_ng_bcc_hook_hot,0,workload:stress:set:ops_s,ops/s,31175.64,32190.44,1.0325510558885078,False,1,5.0,2026-05-26T03:10:12.423191+00:00
bcc_postfix_smoke_stats_off,corpus/results/x86_kvm_corpus_20260526_030917_287805,bcc/set,stress_ng_bcc_hook_hot,0,workload:stress:set:ops_total_per_s,ops/s,31175.6,32190.6,1.032557512926776,False,1,5.0,2026-05-26T03:10:12.423191+00:00
bcc_postfix_smoke_stats_off,corpus/results/x86_kvm_corpus_20260526_030917_287805,bcc/set,stress_ng_bcc_hook_hot,0,workload:stress:sockfd:ops_s,ops/s,261453.0,264212.37,1.0105539810214454,False,1,5.0,2026-05-26T03:10:12.423191+00:00
bcc_postfix_smoke_stats_off,corpus/results/x86_kvm_corpus_20260526_030917_287805,bcc/set,stress_ng_bcc_hook_hot,0,workload:stress:sockfd:ops_total_per_s,ops/s,261487.0,264257.8,1.0105963202759602,False,1,5.0,2026-05-26T03:10:12.423191+00:00
bcc_postfix_smoke_stats_off,corpus/results/x86_kvm_corpus_20260526_030917_287805,bcc/set,stress_ng_bcc_hook_hot,0,workload:stress:syscall:ops_s,ops/s,101.8,91.3,0.8968565815324165,False,1,5.0,2026-05-26T03:10:12.423191+00:00
bcc_postfix_smoke_stats_off,corpus/results/x86_kvm_corpus_20260526_030917_287805,bcc/set,stress_ng_bcc_hook_hot,0,workload:stress:syscall:ops_total_per_s,ops/s,101.78217821782178,91.29662522202487,0.896980461811723,False,1,5.0,2026-05-26T03:10:12.423191+00:00
